datetime,open_price,high_price,low_price,close_price,volume,buy_volume,transactions,buy_transactions,long_short_ratio,long_liquidation,short_liquidation,open_predicted_funding_rate,high_predicted_funding_rate,low_predicted_funding_rate,close_predicted_funding_rate,open_funding_rate,high_funding_rate,low_funding_rate,close_funding_rate,open_open_interest,high_open_interest,low_open_interest,close_open_interest,volume_delta,cumulative_volume_delta,transaction_delta,cumulative_transaction_delta,liquidation_delta,cumulative_liquidation_delta
2025-03-11,78567.8,83600.0,76759.9,82896.0,378175.44599999423,189833.51599999968,3007224,1499254.0,2.9216,106.2230000000002,117.931,0.004705,0.009335,-0.001049,0.0006,0.004705,0.008746,0.00326,0.008746,69689.862,71576.44,68789.576,69966.383,1491.5860000051325,-2129442.679643927,-8716.0,-2498647.0,-11.7079999999998,213588.639000005
2025-03-12,82896.0,84295.5,80578.5,83640.7,296305.29199999216,146330.49900000138,2301981,1141390.0,1.7956,104.92000000000007,114.74899999999995,0.000576,0.005941,-0.001668,0.000489,0.000576,0.005815,0.000576,0.004013,69972.701,71308.057,68745.415,68960.482,-3644.2939999894006,-2133086.9736439167,-19201.0,-2517848.0,-9.82899999999988,213578.810000005
2025-03-13,83640.6,84307.1,79903.4,81085.4,247937.82200000016,122079.0729999926,1839708,916277.0,1.8417,95.62900000000003,63.57800000000014,0.00043,0.009285,0.000393,0.005389,0.00043,0.00319,0.00043,0.00319,68959.922,72308.905,68959.922,72027.98,-3779.676000014966,-2136866.6496439315,-7154.0,-2525002.0,32.050999999999895,213610.861000005
2025-03-14,81085.5,85270.2,80772.0,83939.8,233544.7080000026,117011.96999999254,1561653,763642.0,2.4153,21.943,68.10200000000012,0.005386,0.005996,-0.006352,-0.006038,0.005386,0.005386,0.000357,0.000357,72027.929,74565.468,70523.122,72974.592,479.23199998246855,-2136387.417643949,-34369.0,-2559371.0,-46.15900000000012,213564.702000005
2025-03-15,83939.9,84625.0,83564.5,84302.9,76672.98699998623,39045.825999999564,570352,287548.0,1.2193,10.829999999999986,13.930999999999992,-0.006035,0.002261,-0.007738,0.000405,-0.006035,-0.000321,-0.006035,-0.000321,72973.374,73168.509,70619.956,70619.956,1418.6650000129011,-2134968.752643936,4744.0,-2554627.0,-3.101000000000006,213561.601000005
2025-03-16,84303.0,85136.0,81925.6,82541.6,174630.6869999992,87189.03899999365,1286341,640620.0,1.3267,185.79,32.360999999999976,0.000432,0.005794,0.000432,0.001068,0.000432,0.004236,0.000432,0.001247,70619.951,71439.995,68426.997,68522.723,-252.6090000119002,-2135221.3616439477,-5101.0,-2559728.0,153.42900000000003,213715.030000005
2025-03-17,82541.6,84727.1,82384.0,83962.9,182586.49199999988,89860.39899999103,1373607,678141.0,1.6774,35.56700000000005,55.85700000000017,0.001065,0.008752,0.000458,0.000743,0.001065,0.008474,0.000859,0.000859,68522.703,71259.157,68487.141,71101.775,-2865.6940000178292,-2138087.0556439655,-17325.0,-2577053.0,-20.29000000000012,213694.740000005
2025-03-18,83963.0,83979.8,81113.5,82666.1,187710.4060000004,93214.74899999234,1354304,681301.0,1.3079,50.39000000000003,43.847000000000065,0.000703,0.005462,-0.001226,0.00023,0.000703,0.003514,0.000703,0.003514,71101.663,71785.783,68963.811,70450.87,-1280.9080000157119,-2139367.963643981,8298.0,-2568755.0,6.542999999999964,213701.283000005
2025-03-19,82666.2,86990.0,82501.8,86809.8,247159.43300000014,127865.87199999539,1735452,871771.0,2.1143,29.23999999999999,225.39799999999968,0.0002,0.007636,-0.000586,0.00188,0.0002,0.005961,0.0002,0.005024,70450.84,76223.033,69200.831,76223.033,8572.310999990645,-2130795.6526439907,8090.0,-2560665.0,-196.1579999999997,213505.125000005
2025-03-20,86809.9,87500.0,83613.6,84183.6,242883.73200000037,122391.42299998917,1513324,753691.0,1.0479,90.53200000000002,36.008,0.001944,0.00572,0.000105,0.001636,0.001944,0.00379,0.001086,0.001086,76223.387,77215.781,70569.802,70729.635,1899.1139999779698,-2128896.5386440125,-5942.0,-2566607.0,54.52400000000002,213559.649000005
2025-03-21,84183.6,84813.6,83122.0,84050.3,144331.25299999883,72356.18399999167,988195,494126.0,1.6427,33.66700000000003,25.347999999999985,0.001615,0.008204,0.0016,0.002833,0.001615,0.005324,0.001615,0.002518,70729.63,71462.322,69659.574,70734.527,381.11499998450745,-2128515.423644028,57.0,-2566550.0,8.319000000000045,213567.968000005
2025-03-22,84050.3,84509.0,83589.5,83804.9,52206.796999998114,24655.385000003993,367242,177795.0,1.5714,10.188999999999997,10.537999999999995,0.002836,0.006763,-0.002061,0.002127,0.002836,0.005092,-0.00177,0.005092,70734.249,71248.292,70119.617,70126.971,-2896.0269999901284,-2131411.450644018,-11652.0,-2578202.0,-0.3489999999999984,213567.619000005
2025-03-23,83804.9,86110.9,83761.2,86044.2,90899.83999999339,48358.39800000029,558622,284006.0,1.5497,4.374999999999995,47.66600000000003,0.002099,0.004305,-0.002403,0.002039,0.002099,0.00402,-0.000184,0.00402,70126.966,72901.0,69933.725,72901.0,5816.956000007194,-2125594.494644011,9390.0,-2568812.0,-43.29100000000004,213524.328000005
2025-03-24,86044.1,88752.0,85478.3,87463.4,210887.77000000008,106575.94599999038,1330201,659267.0,1.192,87.583,74.14500000000011,0.002039,0.009491,-0.007791,-0.000279,0.002039,0.005512,-0.003422,-0.003422,72901.801,79744.865,72793.685,77220.301,2264.121999980678,-2123330.37264403,-11667.0,-2580479.0,13.437999999999889,213537.766000005
2025-03-25,87463.4,88500.0,86260.0,87369.8,173476.57699999897,86649.80099998951,1155428,579687.0,0.8218,30.26699999999998,31.448999999999984,-0.000247,0.00355,-0.007456,-0.003052,-0.000247,0.00115,-0.003776,-0.003776,77219.143,77247.658,74080.211,75022.467,-176.97500001994194,-2123507.34764405,3946.0,-2576533.0,-1.1820000000000022,213536.584000005
2025-03-26,87369.9,88270.2,85816.3,86873.8,187813.6820000014,90824.59099999332,1077741,541830.0,0.9175,47.742000000000075,32.871,-0.00299,0.004906,-0.0032,0.003179,-0.00299,0.001659,-0.003082,-0.003082,75023.149,75072.098,70153.722,70460.569,-6164.500000014756,-2129671.847644065,5919.0,-2570614.0,14.871000000000073,213551.45500000502
2025-03-27,86873.9,87722.4,85724.5,87191.2,163406.63100000186,79494.18999998865,998268,490948.0,1.0934,29.204999999999977,42.61600000000005,0.003136,0.005838,-0.004394,0.001572,0.003136,0.005512,-0.00376,-0.00376,70459.64,72379.996,70230.852,70730.297,-4418.251000024553,-2134090.0986440894,-16372.0,-2586986.0,-13.411000000000072,213538.04400000503
2025-03-28,87191.2,87470.0,83531.7,84380.8,221847.66999999873,108847.17199998854,1406425,713806.0,1.0276,139.8250000000001,41.53800000000009,0.001584,0.008983,-0.002375,0.005407,0.001584,0.008118,-0.000457,0.008118,70730.254,74253.471,69722.116,73853.627,-4153.326000021654,-2138243.424644111,21187.0,-2565799.0,98.287,213636.33100000504
2025-03-29,84380.8,84589.7,81601.0,82604.7,135511.01299999657,65406.95399999673,938258,467710.0,2.0675,84.988,25.803999999999988,0.005364,0.01,-3.6e-05,0.000331,0.005364,0.008214,0.00253,0.00253,73853.486,73884.672,70417.66,71040.888,-4697.105000003103,-2142940.5296441144,-2838.0,-2568637.0,59.18400000000001,213695.51500000505
2025-03-30,82604.8,83490.0,81501.4,82352.8,109565.8799999927,53855.007999999965,826511,412207.0,2.0084,130.54500000000007,39.047000000000004,0.000341,0.005597,-0.002126,0.002594,0.000341,0.004588,0.000341,0.004588,71043.203,71332.203,69484.119,69928.729,-1855.863999992769,-2144796.393644107,-2097.0,-2570734.0,91.49800000000008,213787.01300000504
2025-03-31,82353.1,83895.8,81222.0,82517.5,211972.28200000018,107157.5029999866,1605549,793688.0,1.9985,80.22600000000014,68.5010000000001,0.002643,0.00809,-0.001625,0.00394,0.002643,0.00602,0.001845,0.001845,69931.768,71290.084,68651.316,68839.759,2342.723999973008,-2142453.669644134,-18173.0,-2588907.0,11.725000000000037,213798.73800000505
2025-04-01,82517.5,85595.5,82383.3,85120.9,197042.91800000233,99826.89299998783,1368414,681211.0,1.9656,36.324000000000005,65.37700000000007,0.003961,0.004722,-0.002949,-0.002112,0.003961,0.003961,0.002889,0.003573,68839.803,71952.69,68805.371,71536.185,2610.8679999733286,-2139842.801644161,-5992.0,-2594899.0,-29.05300000000006,213769.68500000503
2025-04-02,85121.0,88500.0,82300.0,82485.1,326452.4519999966,165933.29299999913,2391677,1205185.0,1.12,118.76900000000006,83.99200000000013,-0.002112,0.005875,-0.003075,0.005862,-0.002112,0.003036,-0.002112,0.000733,71536.475,74288.204,69207.831,69850.936,5414.13400000165,-2134428.6676441594,18693.0,-2576206.0,34.77699999999993,213804.46200000503
2025-04-03,82485.1,83889.2,81172.2,83181.5,239163.13300000058,121059.00499998935,1754173,875113.0,1.474,55.837000000000096,61.132000000000104,0.005862,0.01,0.003149,0.004283,0.005862,0.006484,0.005038,0.006484,69851.194,71935.338,68070.973,71577.833,2954.8769999781216,-2131473.7906441814,-3947.0,-2580153.0,-5.295000000000009,213799.16700000502
2025-04-04,83181.7,84686.2,81624.6,83861.3,353091.03599999315,175184.06200000545,2419253,1200819.0,1.9525,111.22199999999994,86.94200000000005,0.004283,0.009886,0.00159,0.008556,0.004283,0.008038,0.004283,0.008038,71577.716,73756.383,69791.115,72827.953,-2722.911999982258,-2134196.7026441637,-17615.0,-2597768.0,24.279999999999887,213823.44700000502
2025-04-05,83861.4,84244.5,82333.8,83506.1,99504.17799999009,49151.99099999939,697363,348864.0,1.2104,31.133999999999947,26.713999999999995,0.008559,0.01,-0.003245,0.00012,0.008559,0.008559,0.000408,0.000408,72828.035,73988.953,70787.397,70787.397,-1200.1959999913088,-2135396.898644155,365.0,-2597403.0,4.419999999999952,213827.86700000503
2025-04-06,83506.1,83790.5,77111.0,78390.0,281190.18699999974,135853.50400000022,1914030,946777.0,1.6178,156.1020000000003,51.23000000000004,0.000221,0.006638,-0.005588,0.004857,0.000221,0.005363,-0.000603,-0.000603,70787.808,73936.898,70269.915,73132.127,-9483.178999999305,-2144880.0776441544,-20476.0,-2617879.0,104.87200000000024,213932.73900000504
2025-04-07,78390.1,81200.0,74457.0,79140.0,638972.9320000076,321738.5429999891,4548537,2275436.0,2.2062,245.6119999999997,292.4959999999996,0.004946,0.009386,0.000617,0.004017,0.004946,0.006857,0.004946,0.004998,73114.284,74580.714,69411.187,70875.738,4504.153999970644,-2140375.9236441837,2335.0,-2615544.0,-46.88399999999987,213885.85500000505
2025-04-08,79140.1,80832.1,76200.1,76297.9,328380.07299999276,164131.52900000283,2341457,1171470.0,1.6096,120.93400000000015,61.12400000000002,0.004074,0.009932,0.002492,0.009568,0.004074,0.004074,0.003134,0.003134,70875.794,73458.607,69834.512,73337.116,-117.01499998709187,-2140492.9386441708,1483.0,-2614061.0,59.81000000000014,213945.66500000504
2025-04-09,76298.0,83554.9,74578.5,82588.0,548090.8739999988,272250.9339999929,3920538,1956038.0,2.1397,170.03099999999995,176.98100000000022,0.009568,0.01,-0.002652,0.007653,0.009568,0.009568,-0.002252,0.006856,73339.102,78293.894,73074.201,74631.203,-3589.0060000129743,-2144081.944644184,-8462.0,-2622523.0,-6.950000000000273,213938.71500000503
2025-04-10,82587.9,82706.9,78416.0,79560.2,293661.2299999961,144665.44400000127,2188105,1092219.0,0.8943,122.58700000000009,43.89900000000002,0.007705,0.007844,-0.000992,0.002116,0.007705,0.007705,0.000114,0.006775,74619.6,75056.592,72391.315,73548.459,-4330.341999993543,-2148412.2866441775,-3667.0,-2626190.0,78.68800000000007,214017.40300000503
2025-04-11,79560.3,84300.0,78935.5,83378.3,295561.73699999554,150470.30099999995,2044319,1014152.0,1.7495,85.14000000000009,127.08199999999992,0.002065,0.003893,-0.004566,0.003769,0.002065,0.00329,-0.004294,0.00329,73548.556,79950.487,72824.897,78185.961,5378.865000004356,-2143033.421644173,-16015.0,-2642205.0,-41.94199999999984,213975.46100000502
2025-04-12,83378.3,85884.2,82756.0,85237.8,157204.86099999913,82332.92999999133,1185075,589930.0,0.7797,23.358999999999995,104.72899999999976,0.003654,0.00854,0.003367,0.005039,0.003654,0.00564,0.003654,0.005388,78186.721,81267.778,77306.812,80934.143,7460.998999983538,-2135572.4226441896,-5215.0,-2647420.0,-81.36999999999976,213894.09100000502
2025-04-13,85237.9,86100.0,82991.5,83713.7,207038.06500000003,104684.81799999005,1466380,735549.0,0.737,63.71800000000011,31.21799999999999,0.005057,0.01,0.004952,0.008113,0.005057,0.009642,0.005057,0.009642,80934.676,82668.179,77360.989,77521.876,2331.57099998006,-2133240.8516442096,4718.0,-2642702.0,32.50000000000012,213926.59100000502
2025-04-14,83713.8,85755.0,83630.9,84553.9,207919.872000001,104664.96299998644,1502166,745129.0,0.955,45.249000000000066,50.1260000000001,0.008113,0.01,-0.002144,-0.002089,0.008113,0.008113,0.002428,0.002428,77521.866,79137.387,75733.939,75814.924,1410.0539999718894,-2131830.7976442375,-11908.0,-2654610.0,-4.877000000000031,213921.714000005
2025-04-15,84553.9,86443.0,83560.0,83608.7,184510.50400000173,92740.92599999126,1311170,651036.0,0.919,47.94800000000007,32.63899999999998,-0.002073,0.007983,-0.00251,0.002409,-0.002073,0.006606,-0.002073,0.001883,75814.604,81261.078,75791.509,77416.412,971.3479999807896,-2130859.449644257,-9098.0,-2663708.0,15.30900000000009,213937.02300000502
2025-04-16,83608.6,85493.5,83063.9,83990.0,209430.01900000314,104306.45299999048,1451424,724557.0,1.0387,76.76400000000002,54.80400000000008,0.002428,0.008603,-0.000479,0.001375,0.002428,0.006917,0.001978,0.001978,77416.982,79646.818,76304.533,76321.547,-817.1130000221892,-2131676.562644279,-2310.0,-2666018.0,21.959999999999944,213958.983000005
2025-04-17,83990.1,85441.5,83700.0,84915.0,140830.47700000144,71932.26999999351,970570,480342.0,0.981,49.08500000000004,42.10500000000004,0.001404,0.00576,0.00112,0.001788,0.001404,0.005679,0.001404,0.003425,76321.455,78425.284,76241.931,77971.018,3034.0629999855882,-2128642.4996442934,-9886.0,-2675904.0,6.980000000000004,213965.96300000502
2025-04-18,84914.9,85100.0,84260.0,84421.0,55213.93699999629,27404.11700000469,431192,219093.0,0.8365,7.217999999999995,5.184999999999995,0.001788,0.007238,0.001613,0.00294,0.001788,0.007071,0.001788,0.002995,77971.04,78229.583,76066.14,76391.411,-405.7029999869046,-2129048.20264428,6994.0,-2668910.0,2.0329999999999995,213967.99600000502
2025-04-19,84421.0,85600.0,84317.2,85046.9,73380.34799998888,37104.34199999863,509040,246271.0,1.0012,3.6919999999999984,20.613999999999994,0.00293,0.006323,-0.006419,-0.000245,0.00293,0.006024,-0.001953,-0.001953,76391.411,80200.659,75968.949,79144.96,828.3360000083776,-2128219.8666442716,-16498.0,-2685408.0,-16.921999999999997,213951.07400000503
2025-04-20,85046.9,85283.6,83900.0,85138.8,90618.64099999137,44963.947000000466,568502,292963.0,0.843,38.68700000000004,33.80299999999996,-0.000298,0.005727,-0.004549,0.005232,-0.000298,-0.000298,-0.002258,-0.002258,79142.396,79489.97,76581.971,77373.844,-690.7469999904424,-2128910.6136442623,17424.0,-2667984.0,4.8840000000000785,213955.95800000502
2025-04-21,85138.9,88418.2,85100.0,87466.0,274030.65699999605,142285.33699999284,1589325,794417.0,1.0117,45.18900000000003,91.10000000000015,0.005232,0.008513,-0.002094,0.007749,0.005232,0.005403,0.001553,0.001553,77374.269,86185.266,76513.272,82078.986,10540.016999989632,-2118370.5966442726,-491.0,-2668475.0,-45.91100000000012,213910.04700000503
2025-04-22,87466.1,94142.5,87017.5,93404.9,333972.83499999915,177598.5350000005,1932916,974571.0,0.7413,41.433999999999955,135.63000000000002,0.007749,0.00792,-0.009019,-0.001389,0.007749,0.007749,-0.007045,-0.007045,82079.176,90823.77,81808.886,84526.139,21224.23500000185,-2097146.3616442708,16226.0,-2652249.0,-94.19600000000007,213815.85100000503
2025-04-23,93404.9,94904.3,91898.0,93632.1,229465.5600000019,113950.43499998862,1588352,794773.0,0.6036,75.58800000000008,111.3770000000002,-0.001389,0.004625,-0.004202,-0.002669,-0.001389,0.004587,-0.001389,0.004587,84526.275,87008.474,81261.645,81609.432,-1564.6900000246533,-2098711.0516442955,1194.0,-2651055.0,-35.789000000000115,213780.06200000504
2025-04-24,93632.2,93980.6,91619.0,93931.6,157083.29400000127,80293.12799998892,1119238,555701.0,0.6132,34.718999999999994,74.5409999999999,-0.002671,0.007844,-0.006934,-0.001853,-0.002671,0.00521,-0.002671,-0.002165,81609.518,83294.308,81298.082,82838.891,3502.961999976571,-2095208.089644319,-7836.0,-2658891.0,-39.8219999999999,213740.24000000505
2025-04-25,93931.5,95769.6,92788.0,94591.8,191800.14300000263,94327.83299998954,1358718,686774.0,0.648,32.92100000000001,202.94400000000002,-0.001764,0.006567,-0.01246,-0.010085,-0.001764,0.00017,-0.001764,0.00012,82838.976,87088.13,81763.774,85982.748,-3144.4770000235585,-2098352.5666443426,14830.0,-2644061.0,-170.02300000000002,213570.21700000507
2025-04-26,94591.9,95157.1,93833.0,94575.7,72463.5309999945,35859.543000003876,573179,286617.0,0.5785,14.837000000000003,38.81000000000002,-0.010085,0.004124,-0.010085,-0.001423,-0.010085,0.002855,-0.010085,0.002855,85981.362,86031.522,83650.116,83866.887,-744.4449999867502,-2099097.0116443294,55.0,-2644006.0,-23.973000000000013,213546.24400000507
2025-04-27,94575.7,95280.5,93547.3,93697.1,83814.02599998683,42051.07100000282,633752,314706.0,0.6647,23.19599999999998,12.30099999999999,-0.0015,0.004919,-0.00334,0.000373,-0.0015,-0.000421,-0.0015,-0.000421,83866.673,84815.009,83396.22,84123.547,288.11600001881015,-2098808.8956443104,-4340.0,-2648346.0,10.89499999999999,213557.13900000506
2025-04-28,93697.0,95578.8,92700.0,94969.0,194380.51800000053,97703.91999998759,1177769,577363.0,0.7109,47.434000000000054,55.260000000000105,0.000373,0.003389,-0.007926,-0.000742,0.000373,0.000373,-0.005821,-0.005821,84123.129,85200.951,81560.589,81887.273,1027.3219999746361,-2097781.573644336,-23043.0,-2671389.0,-7.82600000000005,213549.31300000506
2025-04-29,94969.0,95426.4,93678.7,94200.1,147824.20599999395,74469.78800000035,1012574,508581.0,0.6886,38.19400000000002,26.775999999999986,-0.000773,0.003749,-0.005193,-0.005193,-0.000773,0.001305,-0.000773,0.001305,81888.324,83405.527,81097.712,81933.189,1115.3700000067474,-2096666.2036443292,4588.0,-2666801.0,11.418000000000031,213560.73100000506
2025-04-30,94200.2,95186.5,92848.1,94125.1,170913.7330000024,85911.97899998772,1042642,519730.0,0.7325,43.87200000000006,110.94999999999999,-0.005181,0.004079,-0.005407,0.003498,-0.005181,0.002939,-0.005181,-0.003797,81933.225,82579.516,79987.903,80042.896,910.2249999730557,-2095755.9786443561,-3182.0,-2669983.0,-67.07799999999993,213493.65300000506
2025-05-01,94125.2,97388.0,94086.7,96423.3,184516.6970000048,96523.0109999889,1111757,547006.0,0.7753,18.004999999999985,84.32500000000013,0.003519,0.007861,-0.014469,-0.012285,0.003519,0.005755,-0.008028,-0.008028,80042.799,88044.802,79908.605,85982.585,8529.324999973003,-2087226.6536443832,-17745.0,-2687728.0,-66.32000000000015,213427.33300000505
2025-05-02,96423.2,97865.4,96283.1,96831.2,139179.46499999837,68724.16299999774,900224,452126.0,0.5713,23.97700000000002,44.83200000000005,-0.012232,-0.005948,-0.012846,-0.005948,-0.012232,-0.008689,-0.012232,-0.008689,85982.585,88425.414,85684.919,86192.439,-1731.1390000028769,-2088957.7926443862,4028.0,-2683700.0,-20.85500000000003,213406.47800000504
2025-05-03,96831.2,96868.4,95700.0,95803.3,71420.00699999505,34360.11800000465,497814,246817.0,0.6158,60.94000000000004,7.811999999999996,-0.005953,0.004116,-0.00647,0.000381,-0.005953,0.003198,-0.005953,-0.001483,86192.402,86227.533,83702.836,83718.271,-2699.770999985747,-2091657.563644372,-4180.0,-2687880.0,53.12800000000004,213459.60600000503
2025-05-04,95803.3,96266.6,94116.4,94230.2,94260.38399999388,46059.21600000299,630713,315434.0,0.7129,42.941,6.219999999999995,0.00037,0.003969,-0.002889,-0.002458,0.00037,0.003745,0.00037,0.003745,83717.996,83762.045,81712.4,81779.734,-2141.9519999878976,-2093799.5156443599,155.0,-2687725.0,36.721000000000004,213496.32700000503
2025-05-05,94230.2,95165.1,93445.1,94696.7,154895.35799999835,78618.7789999895,940016,478995.0,0.8018,40.71500000000009,43.32800000000003,-0.002404,0.00564,-0.004687,0.002023,-0.002404,0.003636,-0.002404,-0.002247,81779.721,82249.116,79426.89,80387.485,2342.1999999806576,-2091457.3156443792,17974.0,-2669751.0,-2.6129999999999427,213493.714000005
2025-05-06,94696.7,96879.5,93327.0,96798.9,173610.57499999387,87208.69000000051,999529,507107.0,0.8574,68.98900000000016,53.06600000000004,0.001978,0.006256,-0.003908,0.001145,0.001978,0.00444,0.000757,0.000757,80387.415,83212.471,79794.951,82530.321,806.8050000071526,-2090650.510644372,14685.0,-2655066.0,15.923000000000123,213509.63700000502
2025-05-07,96798.9,97700.0,95718.5,96988.4,185263.0469999944,92438.71399998895,1064177,520445.0,0.7209,28.70700000000001,61.32300000000011,0.001218,0.006416,-0.001259,0.002261,0.001218,0.00132,-2.5e-05,0.00132,82530.29,83107.427,80161.492,81441.215,-385.6190000165079,-2091036.1296443886,-23287.0,-2678353.0,-32.6160000000001,213477.021000005
2025-05-08,96988.4,104305.3,96831.5,103228.1,317412.43499999697,167051.191999992,1805540,923800.0,0.5924,50.126000000000026,304.7799999999997,0.002318,0.01,0.002318,0.01,0.002318,0.005728,0.002318,0.005728,81441.232,85993.583,79307.518,79512.538,16689.948999987042,-2074346.1806444016,42060.0,-2636293.0,-254.65399999999966,213222.367000005
2025-05-09,103228.0,104373.0,102240.0,102941.9,172499.0419999913,84825.79599999225,1308619,646572.0,0.5843,36.42,69.45800000000011,0.01,0.01,0.003908,0.009657,0.01,0.01,0.004378,0.004378,79512.611,81256.179,78464.263,78464.263,-2847.450000006822,-2077193.6306444085,-15475.0,-2651768.0,-33.03800000000011,213189.329000005
2025-05-10,102941.8,105000.1,102784.0,104788.8,104376.2039999935,53275.83299999613,804579,401909.0,0.6023,8.201999999999996,75.19600000000003,0.009657,0.01,0.003973,0.01,0.009657,0.01,0.004257,0.004257,78464.396,80436.787,78269.04,79948.663,2175.4619999987626,-2075018.1686444099,-761.0,-2652529.0,-66.99400000000003,213122.335000005
2025-05-11,104788.8,104950.0,103283.3,104072.7,139030.14099999605,67075.54899999275,1025575,505655.0,0.6255,52.51000000000007,26.998999999999985,0.01,0.01,0.004122,0.004454,0.01,0.01,0.00415,0.01,79948.889,82345.279,78396.594,81329.656,-4879.043000010541,-2079897.2116444204,-14265.0,-2666794.0,25.511000000000084,213147.846000005
2025-05-12,104072.7,105863.1,100700.0,102739.3,254857.41899999822,124405.99899999546,1714639,855562.0,0.6179,103.1770000000001,62.91400000000002,0.004454,0.01,0.001877,0.006916,0.004454,0.01,0.002301,0.002301,81329.656,84482.192,81173.072,81618.021,-6045.421000007307,-2085942.6326444277,-3515.0,-2670309.0,40.26300000000008,213188.109000005
2025-05-13,102739.2,104949.2,101400.0,104082.0,161945.3969999946,80566.13099999589,1192178,595529.0,0.806,22.544999999999998,58.31999999999998,0.006847,0.01,0.006565,0.009936,0.006847,0.01,0.006847,0.007256,81618.021,83664.618,81114.286,82269.046,-813.1350000028324,-2086755.7676444305,-1120.0,-2671429.0,-35.77499999999998,213152.334000005
2025-05-14,104082.0,104319.0,102536.0,103458.1,126235.6499999948,61658.40899998814,924803,460324.0,0.6807,38.802000000000014,34.661,0.009921,0.01,0.001398,0.002999,0.009921,0.009921,0.003175,0.003175,82268.958,82268.958,80113.066,80225.911,-2918.8320000185195,-2089674.599644449,-4155.0,-2675584.0,4.1410000000000124,213156.475000005
2025-05-15,103458.1,104162.8,101270.8,103714.5,169776.2889999975,83882.12899999613,1271304,632707.0,0.7483,93.71400000000006,46.162000000000056,0.002978,0.0067,0.000125,0.004479,0.002978,0.005336,0.001439,0.001439,80225.741,81566.748,79181.527,79522.671,-2012.0310000052268,-2091686.6306444544,-5890.0,-2681474.0,47.552,213204.027000005
2025-05-16,103714.2,104524.2,103062.3,103412.2,115487.73599999452,57421.99999998984,921351,455422.0,0.7618,18.677000000000017,27.685000000000016,0.004504,0.01,0.002743,0.002821,0.004504,0.007535,0.004504,0.004768,79523.94,81506.952,79476.814,80262.807,-643.7360000148328,-2092330.3666444693,-10507.0,-2691981.0,-9.008,213195.019000005
2025-05-17,103412.2,103658.0,102541.6,103079.6,90329.78599998963,44438.47799998855,803143,402496.0,0.6898,33.53200000000001,9.230999999999998,0.002821,0.007176,-0.000634,0.00678,0.002821,0.00334,0.000597,0.000597,80262.804,80474.158,78553.054,78575.223,-1452.830000012531,-2093783.1966444817,1849.0,-2690132.0,24.301000000000013,213219.320000005
2025-05-18,103079.5,106629.8,103052.2,106407.6,171477.6029999983,89139.39499999706,1319051,671637.0,0.7504,43.375000000000014,103.24800000000002,0.006742,0.01,0.0044,0.005987,0.006742,0.01,0.005903,0.01,78566.784,85193.387,78491.926,80966.919,6801.1869999958435,-2086982.009644486,24223.0,-2665909.0,-59.873000000000005,213159.44700000502
2025-05-19,106407.5,107114.3,102050.0,105531.6,256493.0739999998,125693.71599999047,1832245,913860.0,0.6313,59.23299999999994,49.568999999999996,0.00599,0.01,0.001393,0.008348,0.00599,0.00604,0.00211,0.00211,80976.772,82494.664,78266.239,82339.824,-5105.642000018852,-2092087.6516445049,-4525.0,-2670434.0,9.663999999999945,213169.111000005
2025-05-20,105531.5,107292.5,104115.2,106800.1,226168.5769999978,116052.11599999138,1659223,827763.0,0.6046,38.99800000000008,76.24100000000001,0.008378,0.01,0.000412,0.008732,0.008378,0.008378,0.001266,0.001266,82339.815,84532.416,80378.712,83825.059,5935.654999984952,-2086151.99664452,-3697.0,-2674131.0,-37.24299999999993,213131.86800000502
2025-05-21,106800.0,110830.0,106037.9,109609.5,404753.41499999526,204313.89899998918,2717295,1360132.0,0.5237,50.21300000000007,124.07400000000027,0.008767,0.009944,0.004474,0.009944,0.008767,0.008767,0.005119,0.005119,83824.641,87686.457,83693.079,86979.243,3874.3829999830923,-2082277.6136445368,2969.0,-2671162.0,-73.86100000000019,213058.00700000502
2025-05-22,109609.6,111959.5,109153.4,111662.7,246036.6019999953,124595.43199999108,2026566,1019610.0,0.4941,22.018000000000022,78.68200000000012,0.01,0.01,0.00886,0.009272,0.01,0.01,0.01,0.01,86978.885,91457.83,86977.921,88028.268,3154.261999986862,-2079123.35164455,12654.0,-2658508.0,-56.664000000000094,213001.34300000503
2025-05-23,111662.6,111770.4,106721.9,107271.5,268635.16899999615,131143.96299999673,2138040,1053760.0,0.4641,105.89400000000019,53.91200000000005,0.009321,0.01,0.00271,0.003524,0.009321,0.009321,0.007261,0.008614,88028.169,88989.341,83950.667,84033.878,-6347.243000002694,-2085470.5946445526,-30520.0,-2689028.0,51.98200000000014,213053.32500000502
2025-05-24,107271.6,109440.2,106836.0,107698.9,165133.14799999297,79122.36599999112,1187995,589881.0,0.7117,18.647000000000002,25.12300000000003,0.003524,0.01,0.003518,0.009794,0.003524,0.007837,0.003524,0.007837,84033.907,86441.279,83325.295,86274.171,-6888.416000010737,-2092359.0106445632,-8233.0,-2697261.0,-6.4760000000000275,213046.84900000502
2025-05-25,107699.0,109285.1,106497.0,108955.9,159462.75699999428,76863.08199999278,1246170,624288.0,0.7109,24.099999999999984,44.08600000000002,0.009794,0.009794,0.002213,0.007331,0.009794,0.009794,0.003651,0.003651,86274.225,88605.615,86209.183,87957.127,-5736.593000008725,-2098095.603644572,2406.0,-2694855.0,-19.986000000000036,213026.86300000502
